analysis_id,application_id,ai_score,skills_matched,skill_gaps,experience_years,experience_level,education,certifications,reasoning,analysis_completed_at
10756,10829,59.8,"[""Evidence Collection"", ""Digital Evidence Handling"", ""Technical Reporting""]","[""Evidence Processing"", ""Memory Forensics"", ""File System Forensics"", ""Log Analysis"", ""Forensic Analysis""]",4,mid,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
10757,10830,74.1,"[""Evidence Processing"", ""Digital Evidence Handling"", ""Log Analysis"", ""File System Forensics"", ""Memory Forensics""]","[""Evidence Collection"", ""Forensic Analysis"", ""Technical Reporting""]",7,mid,Bachelor's degree in Information Technology,"[""GIAC Certified Forensic Analyst (GCFA)""]",,2025-11-24 03:20:19
10758,10831,74.1,"[""Evidence Processing"", ""Digital Evidence Handling"", ""Forensic Analysis"", ""Technical Reporting"", ""Evidence Collection""]","[""Memory Forensics"", ""File System Forensics"", ""Log Analysis""]",7,mid,Master's degree in Cybersecurity,"[""EnCase Certified Examiner (EnCE)""]",,2025-11-24 03:20:19
10759,10832,69.6,"[""behavioral analysis"", ""insider threat investigation"", ""data analysis"", ""log analysis""]","[""threat analysis"", ""pattern detection"", ""report writing""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
10760,10833,71.8,"[""insider threat investigation"", ""behavioral analysis"", ""pattern detection"", ""report writing""]","[""threat analysis"", ""data analysis"", ""log analysis""]",4,mid,Master's degree in Information Security,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)""]",,2025-11-24 03:20:19
10761,10834,79,"[""report writing"", ""behavioral analysis"", ""data analysis"", ""log analysis"", ""insider threat investigation""]","[""threat analysis"", ""pattern detection""]",3,mid,Master's degree in Cybersecurity,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)""]",,2025-11-24 03:20:19
10762,10835,79,"[""report writing"", ""behavioral analysis"", ""data analysis"", ""log analysis"", ""threat analysis""]","[""pattern detection"", ""insider threat investigation""]",3,mid,Bachelor's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10763,10836,79,"[""pattern detection"", ""insider threat investigation"", ""log analysis"", ""behavioral analysis"", ""report writing""]","[""threat analysis"", ""data analysis""]",2,entry,Bachelor's degree in Cybersecurity,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10764,10837,79,"[""threat analysis"", ""log analysis"", ""pattern detection"", ""data analysis"", ""report writing""]","[""behavioral analysis"", ""insider threat investigation""]",1,entry,Bachelor's degree in Cybersecurity,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10765,10838,76.7,"[""insider threat investigation"", ""data analysis"", ""behavioral analysis"", ""report writing"", ""pattern detection""]","[""threat analysis"", ""log analysis""]",1,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
10766,10839,71.8,"[""threat analysis"", ""report writing"", ""log analysis"", ""data analysis""]","[""behavioral analysis"", ""pattern detection"", ""insider threat investigation""]",4,mid,Master's degree in Information Security,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)""]",,2025-11-24 03:20:19
10767,10840,69.6,"[""data analysis"", ""pattern detection"", ""behavioral analysis"", ""log analysis""]","[""threat analysis"", ""report writing"", ""insider threat investigation""]",1,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
10768,10841,79,"[""report writing"", ""threat analysis"", ""insider threat investigation"", ""data analysis"", ""log analysis""]","[""behavioral analysis"", ""pattern detection""]",2,entry,Associate's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10769,10842,69.6,"[""report writing"", ""threat analysis"", ""pattern detection"", ""log analysis""]","[""behavioral analysis"", ""data analysis"", ""insider threat investigation""]",1,entry,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
10770,10843,79,"[""threat analysis"", ""data analysis"", ""pattern detection"", ""behavioral analysis"", ""insider threat investigation""]","[""log analysis"", ""report writing""]",3,mid,Associate's degree in Cybersecurity,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10771,10844,71.8,"[""log analysis"", ""pattern detection"", ""behavioral analysis"", ""data analysis""]","[""threat analysis"", ""report writing"", ""insider threat investigation""]",1,entry,Master's degree in Information Security,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)""]",,2025-11-24 03:20:19
10772,10845,76.7,"[""insider threat investigation"", ""pattern detection"", ""threat analysis"", ""behavioral analysis"", ""report writing""]","[""data analysis"", ""log analysis""]",2,entry,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
10773,10846,71.8,"[""report writing"", ""pattern detection"", ""log analysis"", ""behavioral analysis""]","[""threat analysis"", ""data analysis"", ""insider threat investigation""]",4,mid,Bachelor's degree in Information Technology,"[""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10774,10847,88.4,"[""data analysis"", ""log analysis"", ""behavioral analysis"", ""insider threat investigation"", ""threat analysis"", ""pattern detection""]","[""report writing""]",3,mid,Bachelor's degree in Information Technology,"[""CompTIA CySA+"", ""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10775,10848,81.2,"[""report writing"", ""data analysis"", ""insider threat investigation"", ""behavioral analysis"", ""log analysis""]","[""threat analysis"", ""pattern detection""]",3,mid,Bachelor's degree in Cybersecurity,"[""CompTIA Security+"", ""CompTIA CySA+""]",,2025-11-24 03:20:19
10776,10849,79,"[""insider threat investigation"", ""behavioral analysis"", ""threat analysis"", ""pattern detection"", ""log analysis""]","[""data analysis"", ""report writing""]",2,entry,Bachelor's degree in Cybersecurity,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10777,10850,71.8,"[""log analysis"", ""insider threat investigation"", ""report writing"", ""pattern detection""]","[""threat analysis"", ""behavioral analysis"", ""data analysis""]",2,entry,Master's degree in Cybersecurity,"[""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10778,10851,58.8,"[""insider threat investigation"", ""report writing"", ""threat analysis""]","[""behavioral analysis"", ""data analysis"", ""log analysis"", ""pattern detection""]",5,mid,Bachelor's degree in Computer Science,[],,2025-11-24 03:20:19
10779,10852,79,"[""log analysis"", ""report writing"", ""insider threat investigation"", ""data analysis"", ""behavioral analysis""]","[""threat analysis"", ""pattern detection""]",3,mid,Associate's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10780,10853,86.1,"[""data analysis"", ""behavioral analysis"", ""pattern detection"", ""threat analysis"", ""insider threat investigation"", ""report writing""]","[""log analysis""]",3,mid,Bachelor's degree in Computer Science,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10781,10854,88.4,"[""log analysis"", ""data analysis"", ""pattern detection"", ""report writing"", ""behavioral analysis"", ""insider threat investigation""]","[""threat analysis""]",4,mid,Bachelor's degree in Information Technology,"[""CompTIA CySA+"", ""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10782,10855,71.8,"[""behavioral analysis"", ""log analysis"", ""insider threat investigation"", ""pattern detection""]","[""threat analysis"", ""data analysis"", ""report writing""]",3,mid,Master's degree in Information Security,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10783,10856,69.6,"[""report writing"", ""log analysis"", ""insider threat investigation"", ""pattern detection""]","[""threat analysis"", ""behavioral analysis"", ""data analysis""]",2,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
10784,10857,71.8,"[""report writing"", ""behavioral analysis"", ""log analysis"", ""insider threat investigation""]","[""threat analysis"", ""data analysis"", ""pattern detection""]",3,mid,Bachelor's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10785,10858,86.1,"[""log analysis"", ""pattern detection"", ""behavioral analysis"", ""insider threat investigation"", ""report writing"", ""data analysis""]","[""threat analysis""]",4,mid,Master's degree in Information Security,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10786,10859,69.6,"[""insider threat investigation"", ""data analysis"", ""log analysis"", ""threat analysis""]","[""behavioral analysis"", ""pattern detection"", ""report writing""]",1,entry,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
10787,10860,64.2,"[""threat analysis"", ""report writing"", ""insider threat investigation"", ""pattern detection""]","[""behavioral analysis"", ""data analysis"", ""log analysis""]",0,entry,Bachelor's degree in Information Technology,[],,2025-11-24 03:20:19
10788,10861,86.1,"[""log analysis"", ""data analysis"", ""pattern detection"", ""behavioral analysis"", ""report writing"", ""insider threat investigation""]","[""threat analysis""]",3,mid,Associate's degree in Cybersecurity,"[""CompTIA Security+""]",,2025-11-24 03:20:19
10789,10862,55.3,"[""data analysis"", ""pattern detection""]","[""threat analysis"", ""behavioral analysis"", ""log analysis"", ""report writing"", ""insider threat investigation""]",1,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
10790,10863,86.1,"[""threat analysis"", ""report writing"", ""behavioral analysis"", ""pattern detection"", ""data analysis"", ""insider threat investigation""]","[""log analysis""]",2,entry,Master's degree in Information Security,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)""]",,2025-11-24 03:20:19
10791,10864,71.8,"[""report writing"", ""pattern detection"", ""log analysis"", ""behavioral analysis""]","[""threat analysis"", ""data analysis"", ""insider threat investigation""]",2,entry,Bachelor's degree in Cybersecurity,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10792,10865,71.8,"[""pattern detection"", ""threat analysis"", ""log analysis"", ""insider threat investigation""]","[""behavioral analysis"", ""data analysis"", ""report writing""]",4,mid,Master's degree in Information Security,"[""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10793,10866,71.8,"[""log analysis"", ""data analysis"", ""behavioral analysis"", ""threat analysis""]","[""pattern detection"", ""report writing"", ""insider threat investigation""]",1,entry,Bachelor's degree in Information Technology,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)""]",,2025-11-24 03:20:19
10794,10867,79,"[""behavioral analysis"", ""insider threat investigation"", ""data analysis"", ""pattern detection"", ""log analysis""]","[""threat analysis"", ""report writing""]",1,entry,Bachelor's degree in Information Technology,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)""]",,2025-11-24 03:20:19
10795,10868,71.8,"[""behavioral analysis"", ""threat analysis"", ""report writing"", ""insider threat investigation""]","[""data analysis"", ""log analysis"", ""pattern detection""]",1,entry,Associate's degree in Cybersecurity,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)""]",,2025-11-24 03:20:19
10796,10869,76.7,"[""log analysis"", ""report writing"", ""insider threat investigation"", ""behavioral analysis"", ""pattern detection""]","[""threat analysis"", ""data analysis""]",4,mid,Bachelor's degree in Cybersecurity,[],,2025-11-24 03:20:19
10797,10870,79,"[""insider threat investigation"", ""behavioral analysis"", ""report writing"", ""pattern detection"", ""data analysis""]","[""threat analysis"", ""log analysis""]",1,entry,Bachelor's degree in Information Technology,"[""GIAC Cyber Threat Intelligence (GCTI)""]",,2025-11-24 03:20:19
10798,10871,71.8,"[""insider threat investigation"", ""pattern detection"", ""data analysis"", ""threat analysis""]","[""behavioral analysis"", ""log analysis"", ""report writing""]",4,mid,Master's degree in Cybersecurity,"[""EC-Council Certified Threat Intelligence Analyst (CTIA)""]",,2025-11-24 03:20:19
10799,10872,79,"[""threat identification"", ""vulnerability scanning"", ""risk assessment"", ""policy compliance"", ""network analysis""]","[""application security"", ""security auditing""]",3,mid,Associate's degree in Cybersecurity,"[""EC-Council CEH (Certified Ethical Hacker)""]",,2025-11-24 03:20:19
10800,10873,81.2,"[""threat identification"", ""security auditing"", ""network analysis"", ""risk assessment"", ""vulnerability scanning""]","[""application security"", ""policy compliance""]",5,mid,Bachelor's degree in Information Technology,"[""CompTIA PenTest+"", ""CompTIA CySA+""]",,2025-11-24 03:20:19
10801,10874,71.8,"[""network analysis"", ""policy compliance"", ""security auditing"", ""risk assessment""]","[""vulnerability scanning"", ""application security"", ""threat identification""]",2,entry,Master's degree in Information Security,"[""EC-Council CEH (Certified Ethical Hacker)""]",,2025-11-24 03:20:19
10802,10875,81.2,"[""threat identification"", ""security auditing"", ""network analysis"", ""application security"", ""vulnerability scanning""]","[""risk assessment"", ""policy compliance""]",5,mid,Master's degree in Information Security,"[""CompTIA CySA+"", ""CompTIA PenTest+""]",,2025-11-24 03:20:19
10803,10876,62.4,"[""vulnerability scanning"", ""network analysis"", ""security auditing""]","[""risk assessment"", ""application security"", ""threat identification"", ""policy compliance""]",2,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
10804,10877,79,"[""policy compliance"", ""network analysis"", ""application security"", ""risk assessment"", ""security auditing""]","[""vulnerability scanning"", ""threat identification""]",5,mid,Associate's degree in Cybersecurity,"[""EC-Council CEH (Certified Ethical Hacker)""]",,2025-11-24 03:20:19
10805,10878,71.8,"[""application security"", ""security auditing"", ""policy compliance"", ""risk assessment""]","[""vulnerability scanning"", ""network analysis"", ""threat identification""]",3,mid,Master's degree in Information Security,"[""CompTIA PenTest+""]",,2025-11-24 03:20:19
10806,10879,71.8,"[""vulnerability scanning"", ""security auditing"", ""network analysis"", ""threat identification""]","[""risk assessment"", ""application security"", ""policy compliance""]",2,entry,Bachelor's degree in Computer Science,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10807,10880,88.4,"[""threat identification"", ""network analysis"", ""security auditing"", ""risk assessment"", ""vulnerability scanning"", ""application security""]","[""policy compliance""]",2,entry,Bachelor's degree in Computer Science,"[""CompTIA Security+"", ""CompTIA PenTest+""]",,2025-11-24 03:20:19
10808,10881,71.8,"[""policy compliance"", ""vulnerability scanning"", ""threat identification"", ""network analysis""]","[""risk assessment"", ""application security"", ""security auditing""]",5,mid,Master's degree in Information Security,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
10809,10882,62.4,"[""security auditing"", ""threat identification"", ""application security""]","[""vulnerability scanning"", ""risk assessment"", ""network analysis"", ""policy compliance""]",2,entry,Associate's degree in Cybersecurity,[],,2025-11-24 03:20:19
10810,10883,58.8,"[""application security"", ""risk assessment"", ""threat identification"", ""vulnerability scanning""]","[""network analysis"", ""security auditing"", ""policy compliance""]",0,entry,Master's degree in Information Security,[],,2025-11-24 03:20:19
10811,10884,79,"[""network analysis"", ""threat identification"", ""policy compliance"", ""vulnerability scanning"", ""risk assessment""]","[""application security"", ""security auditing""]",5,mid,Bachelor's degree in Cybersecurity,"[""CompTIA CySA+""]",,2025-11-24 03:20:19
