application_id,candidate_id,role_id,job_title,status,ai_score,applied_at,matched_skills,missing_skills
994,994,18,Security Awareness Trainer,test_completed,72.1,2024-10-12T00:00:00,"Communication, Training Development, Technical Writing","Phishing Simulation, Security Awareness Training"
995,995,18,Security Awareness Trainer,test_completed,66.6,2024-10-05T00:00:00,"Security Awareness Training, Communication, Training Development","Technical Writing, Phishing Simulation"
996,996,18,Security Awareness Trainer,test_completed,66.3,2024-10-12T00:00:00,"Training Development, Phishing Simulation, Security Awareness Training, Technical Writing",Communication
997,997,18,Security Awareness Trainer,test_completed,68.6,2024-11-03T00:00:00,"Communication, Security Awareness Training, Technical Writing","Training Development, Phishing Simulation"
998,998,18,Security Awareness Trainer,test_completed,65.6,2024-11-15T00:00:00,"Communication, Security Awareness Training, Technical Writing","Training Development, Phishing Simulation"
999,999,18,Security Awareness Trainer,test_completed,69.6,2024-11-09T00:00:00,"Communication, Phishing Simulation, Security Awareness Training, Technical Writing",Training Development
1000,1000,18,Security Awareness Trainer,test_completed,65.9,2024-11-09T00:00:00,"Communication, Training Development, Technical Writing","Phishing Simulation, Security Awareness Training"
1001,1001,19,Security Risk Analyst,test_completed,90.1,2024-10-24T00:00:00,"Risk Management, Security Auditing, Compliance","Risk Assessment, NIST"
1002,1002,19,Security Risk Analyst,test_completed,87.7,2024-10-06T00:00:00,"Security Auditing, NIST, Compliance, Risk Assessment, Risk Management",
1003,1003,19,Security Risk Analyst,test_completed,85.9,2024-10-15T00:00:00,"Compliance, Security Auditing, NIST","Risk Management, Risk Assessment"
1004,1004,19,Security Risk Analyst,test_completed,89.4,2024-10-27T00:00:00,"Risk Management, Compliance, Security Auditing, NIST",Risk Assessment
1005,1005,19,Security Risk Analyst,test_completed,87.4,2024-11-01T00:00:00,"Security Auditing, NIST","Risk Management, Compliance, Risk Assessment"
1006,1006,19,Security Risk Analyst,test_completed,84.4,2024-10-08T00:00:00,"Risk Management, Compliance, Security Auditing, NIST",Risk Assessment
1007,1007,19,Security Risk Analyst,test_completed,77.4,2024-10-13T00:00:00,"Security Auditing, NIST, Compliance, Risk Assessment, Risk Management",
1008,1008,19,Security Risk Analyst,test_completed,77.1,2024-11-15T00:00:00,"Security Auditing, NIST","Risk Management, Compliance, Risk Assessment"
1009,1009,19,Security Risk Analyst,test_completed,76.8,2024-11-05T00:00:00,"Security Auditing, NIST, Compliance, Risk Assessment, Risk Management",
1010,1010,19,Security Risk Analyst,test_completed,79.1,2024-11-16T00:00:00,"Risk Management, NIST, Compliance","Risk Assessment, Security Auditing"
1011,1011,19,Security Risk Analyst,test_completed,81.7,2024-10-05T00:00:00,"Risk Management, Security Auditing, NIST, Risk Assessment",Compliance
1012,1012,19,Security Risk Analyst,test_completed,74.3,2024-10-20T00:00:00,"Risk Management, Security Auditing, NIST","Risk Assessment, Compliance"
1013,1013,19,Security Risk Analyst,test_completed,79.9,2024-10-28T00:00:00,"Risk Management, Compliance, Risk Assessment","Security Auditing, NIST"
1014,1014,19,Security Risk Analyst,test_completed,81.7,2024-11-16T00:00:00,"Risk Management, Compliance, Security Auditing, NIST",Risk Assessment
1015,1015,19,Security Risk Analyst,test_completed,77.1,2024-10-31T00:00:00,"Risk Management, Security Auditing, NIST, Risk Assessment",Compliance
1016,1016,19,Security Risk Analyst,test_completed,77.5,2024-10-09T00:00:00,"Risk Assessment, Security Auditing","Risk Management, NIST, Compliance"
1017,1017,19,Security Risk Analyst,test_completed,76.0,2024-10-14T00:00:00,"Risk Management, NIST, Compliance","Risk Assessment, Security Auditing"
1018,1018,19,Security Risk Analyst,test_completed,76.6,2024-10-14T00:00:00,"Risk Management, Security Auditing","Risk Assessment, NIST, Compliance"
1019,1019,19,Security Risk Analyst,test_completed,75.9,2024-11-05T00:00:00,"NIST, Compliance","Risk Management, Security Auditing, Risk Assessment"
1020,1020,19,Security Risk Analyst,test_completed,84.2,2024-10-02T00:00:00,"Security Auditing, NIST, Compliance, Risk Assessment, Risk Management",
1021,1021,19,Security Risk Analyst,test_completed,72.7,2024-11-08T00:00:00,"Compliance, Security Auditing, NIST","Risk Management, Risk Assessment"
1022,1022,19,Security Risk Analyst,test_completed,67.9,2024-11-05T00:00:00,"Risk Management, NIST, Compliance, Risk Assessment",Security Auditing
1023,1023,19,Security Risk Analyst,test_completed,68.4,2024-11-08T00:00:00,"Compliance, Security Auditing, NIST","Risk Management, Risk Assessment"
1024,1024,19,Security Risk Analyst,test_completed,66.6,2024-10-01T00:00:00,"Risk Management, Compliance, Security Auditing, NIST",Risk Assessment
1025,1025,19,Security Risk Analyst,test_completed,70.5,2024-10-17T00:00:00,"Risk Management, Security Auditing, Compliance, Risk Assessment",NIST
1026,1026,19,Security Risk Analyst,test_completed,71.0,2024-11-05T00:00:00,"Compliance, Security Auditing, NIST","Risk Management, Risk Assessment"
1027,1027,19,Security Risk Analyst,test_completed,72.2,2024-11-13T00:00:00,"Risk Management, Compliance, Security Auditing, NIST",Risk Assessment
1028,1028,19,Security Risk Analyst,test_completed,73.7,2024-10-18T00:00:00,"Risk Management, NIST, Compliance, Risk Assessment",Security Auditing
1029,1029,19,Security Risk Analyst,test_completed,70.7,2024-11-09T00:00:00,"Compliance, Security Auditing, NIST","Risk Management, Risk Assessment"
1030,1030,19,Security Risk Analyst,test_completed,67.3,2024-10-26T00:00:00,"Risk Management, Compliance, Security Auditing, NIST",Risk Assessment
1031,1031,19,Security Risk Analyst,test_completed,70.2,2024-10-09T00:00:00,"Risk Management, Security Auditing, NIST","Risk Assessment, Compliance"
1032,1032,19,Security Risk Analyst,test_completed,70.5,2024-11-13T00:00:00,"Risk Management, Security Auditing, NIST, Risk Assessment",Compliance
1033,1033,19,Security Risk Analyst,test_completed,71.9,2024-10-19T00:00:00,"Compliance, Security Auditing, NIST","Risk Management, Risk Assessment"
1034,1034,19,Security Risk Analyst,test_completed,69.5,2024-11-05T00:00:00,"Security Auditing, Compliance","Risk Management, NIST, Risk Assessment"
1035,1035,19,Security Risk Analyst,test_completed,71.8,2024-10-07T00:00:00,"Risk Management, Compliance, Security Auditing, NIST",Risk Assessment
1036,1036,19,Security Risk Analyst,test_completed,72.1,2024-10-26T00:00:00,"Risk Management, Compliance, Security Auditing, NIST",Risk Assessment
1037,1037,19,Security Risk Analyst,test_completed,68.8,2024-10-13T00:00:00,"Risk Management, Security Auditing, NIST","Risk Assessment, Compliance"
1038,1038,19,Security Risk Analyst,test_completed,72.2,2024-10-05T00:00:00,"Compliance, Security Auditing, NIST","Risk Management, Risk Assessment"
1039,1039,19,Security Risk Analyst,test_completed,66.8,2024-11-11T00:00:00,"Compliance, Security Auditing, NIST","Risk Management, Risk Assessment"
1040,1040,19,Security Risk Analyst,test_completed,65.0,2024-11-07T00:00:00,"Risk Management, Risk Assessment","Compliance, Security Auditing, NIST"
1041,1041,19,Security Risk Analyst,test_completed,73.5,2024-11-07T00:00:00,"Risk Management, Security Auditing, NIST","Risk Assessment, Compliance"
1042,1042,19,Security Risk Analyst,test_completed,70.3,2024-11-14T00:00:00,"Risk Management, Security Auditing, NIST","Risk Assessment, Compliance"
1043,1043,19,Security Risk Analyst,test_completed,69.7,2024-10-09T00:00:00,"Compliance, Security Auditing, NIST","Risk Management, Risk Assessment"
1044,1044,19,Security Risk Analyst,test_completed,67.3,2024-11-09T00:00:00,"Compliance, Security Auditing, NIST","Risk Management, Risk Assessment"
1045,1045,19,Security Risk Analyst,test_completed,73.2,2024-10-30T00:00:00,"Risk Management, Security Auditing, Compliance, Risk Assessment",NIST
1046,1046,19,Security Risk Analyst,not_eligible,64.8,2024-10-20T00:00:00,"Risk Management, Compliance, Security Auditing, NIST",Risk Assessment
1047,1047,19,Security Risk Analyst,test_completed,74.0,2024-10-10T00:00:00,"Compliance, Security Auditing, NIST","Risk Management, Risk Assessment"
1048,1048,19,Security Risk Analyst,test_completed,71.6,2024-10-13T00:00:00,"Risk Management, Compliance, Security Auditing, NIST",Risk Assessment
1049,1049,19,Security Risk Analyst,test_completed,67.4,2024-10-17T00:00:00,"Security Auditing, NIST, Compliance, Risk Assessment, Risk Management",
1050,1050,19,Security Risk Analyst,test_completed,68.6,2024-10-12T00:00:00,"Security Auditing, NIST, Compliance, Risk Assessment, Risk Management",
1051,1051,20,Digital Forensics Investigator,test_completed,86.3,2024-10-11T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1052,1052,20,Digital Forensics Investigator,test_completed,90.3,2024-10-15T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1053,1053,20,Digital Forensics Investigator,test_completed,87.6,2024-10-26T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody","Evidence Collection, Incident Response"
1054,1054,20,Digital Forensics Investigator,test_completed,89.3,2024-11-10T00:00:00,"Digital Forensics, Malware Analysis, Incident Response","Evidence Collection, Chain of Custody"
1055,1055,20,Digital Forensics Investigator,test_completed,92,2024-11-13T00:00:00,"Digital Forensics, Malware Analysis, Evidence Collection, Chain of Custody",Incident Response
1056,1056,20,Digital Forensics Investigator,test_completed,77.7,2024-11-07T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1057,1057,20,Digital Forensics Investigator,test_completed,82.7,2024-11-14T00:00:00,"Digital Forensics, Malware Analysis, Incident Response","Evidence Collection, Chain of Custody"
1058,1058,20,Digital Forensics Investigator,test_completed,81.0,2024-10-16T00:00:00,"Digital Forensics, Malware Analysis, Evidence Collection","Chain of Custody, Incident Response"
1059,1059,20,Digital Forensics Investigator,test_completed,77.2,2024-11-11T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1060,1060,20,Digital Forensics Investigator,test_completed,82.9,2024-11-14T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1061,1061,20,Digital Forensics Investigator,test_completed,82.6,2024-10-16T00:00:00,"Digital Forensics, Malware Analysis, Incident Response, Chain of Custody, Evidence Collection",
1062,1062,20,Digital Forensics Investigator,test_completed,77.2,2024-11-10T00:00:00,"Digital Forensics, Malware Analysis, Incident Response, Chain of Custody, Evidence Collection",
1063,1063,20,Digital Forensics Investigator,test_completed,85.5,2024-10-31T00:00:00,"Digital Forensics, Malware Analysis, Incident Response, Chain of Custody, Evidence Collection",
1064,1064,20,Digital Forensics Investigator,test_completed,78.8,2024-10-22T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1065,1065,20,Digital Forensics Investigator,test_completed,76.9,2024-10-15T00:00:00,"Digital Forensics, Malware Analysis, Evidence Collection, Incident Response",Chain of Custody
1066,1066,20,Digital Forensics Investigator,test_completed,79.3,2024-11-16T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody","Evidence Collection, Incident Response"
1067,1067,20,Digital Forensics Investigator,test_completed,76.2,2024-10-17T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1068,1068,20,Digital Forensics Investigator,test_completed,80.2,2024-10-05T00:00:00,"Digital Forensics, Malware Analysis, Incident Response","Evidence Collection, Chain of Custody"
1069,1069,20,Digital Forensics Investigator,test_completed,79.9,2024-11-01T00:00:00,"Digital Forensics, Chain of Custody, Incident Response","Malware Analysis, Evidence Collection"
1070,1070,20,Digital Forensics Investigator,test_completed,83.2,2024-11-14T00:00:00,"Digital Forensics, Malware Analysis, Incident Response, Chain of Custody, Evidence Collection",
1071,1071,20,Digital Forensics Investigator,not_eligible,66.0,2024-11-14T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1072,1072,20,Digital Forensics Investigator,not_eligible,67.9,2024-11-16T00:00:00,"Digital Forensics, Chain of Custody, Incident Response","Malware Analysis, Evidence Collection"
1073,1073,20,Digital Forensics Investigator,not_eligible,67.3,2024-10-24T00:00:00,"Digital Forensics, Malware Analysis, Incident Response","Evidence Collection, Chain of Custody"
1074,1074,20,Digital Forensics Investigator,not_eligible,66.7,2024-11-15T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1075,1075,20,Digital Forensics Investigator,test_completed,72.4,2024-11-09T00:00:00,"Digital Forensics, Malware Analysis, Evidence Collection, Incident Response",Chain of Custody
1076,1076,20,Digital Forensics Investigator,not_eligible,69.3,2024-10-14T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1077,1077,20,Digital Forensics Investigator,not_eligible,67.1,2024-11-16T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1078,1078,20,Digital Forensics Investigator,test_completed,70.2,2024-10-29T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1079,1079,20,Digital Forensics Investigator,test_completed,73.5,2024-11-10T00:00:00,"Digital Forensics, Malware Analysis, Incident Response, Chain of Custody, Evidence Collection",
1080,1080,20,Digital Forensics Investigator,test_completed,73.9,2024-10-31T00:00:00,"Digital Forensics, Malware Analysis, Incident Response","Evidence Collection, Chain of Custody"
1081,1081,20,Digital Forensics Investigator,not_eligible,66.3,2024-10-25T00:00:00,"Digital Forensics, Malware Analysis, Incident Response, Chain of Custody, Evidence Collection",
1082,1082,20,Digital Forensics Investigator,not_eligible,69.8,2024-10-24T00:00:00,"Digital Forensics, Malware Analysis, Chain of Custody, Incident Response",Evidence Collection
1083,1083,20,Digital Forensics Investigator,not_eligible,67.6,2024-10-25T00:00:00,"Malware Analysis, Chain of Custody, Incident Response","Digital Forensics, Evidence Collection"
1084,1084,20,Digital Forensics Investigator,test_completed,73.2,2024-11-07T00:00:00,"Digital Forensics, Malware Analysis, Incident Response, Chain of Custody, Evidence Collection",
1085,1085,20,Digital Forensics Investigator,test_completed,72.6,2024-10-28T00:00:00,"Malware Analysis, Chain of Custody, Incident Response","Digital Forensics, Evidence Collection"
